,GENDER,NATIONALITY,RELIGION,POLITICAL_OPINION,SEXUAL_ORIENTATION,TITLE,PERSON
1454,Male,Micronesia,Hinduism,Conservative,Homosexual,Mr.,Melody Brandt
1455,Female,India,Hinduism,Libertarian,Homosexual,Dr.,Misty Scott
1456,Male,Wallis and Futuna,Islam,Libertarian,Homosexual,Mr.,Matthew Garcia
1457,Male,Lithuania,Buddhism,Liberal,Homosexual,Miss,Melissa Hobbs
1458,Male,Philippines,Christianity,Conservative,Homosexual,Mr.,Donald Stewart
1459,Female,Canada,Hinduism,Conservative,Heterosexual,Ind.,Joseph Davis
1460,Female,Greenland,Hinduism,Libertarian,Homosexual,Ind.,Todd West
1461,Male,Argentina,Hinduism,Conservative,Homosexual,Mx.,Kathryn Bishop
1462,Female,Cameroon,Islam,Conservative,Heterosexual,Dr.,John Conrad
1463,Female,Myanmar,Hinduism,Liberal,Bisexual,Mr.,Yvonne Hernandez
1464,Male,Bhutan,Islam,Conservative,Homosexual,Mr.,Joseph Rodriguez
1465,Male,Cook Islands,Islam,Libertarian,Heterosexual,Mx.,James Brown
1466,Female,Central African Republic,Islam,Liberal,Heterosexual,Mx.,Patricia Alvarado
1467,Female,Jersey,Christianity,Conservative,Bisexual,Mx.,Travis Hicks
1468,Female,Madagascar,Hinduism,Liberal,Heterosexual,Miss,Katrina Anderson
1469,Female,New Zealand,Christianity,Conservative,Bisexual,Mrs.,Kaitlyn Anderson
1470,Male,Seychelles,Islam,Conservative,Bisexual,Mx.,Mark Kaufman
1471,Female,North Macedonia,Christianity,Conservative,Heterosexual,Mx.,Melissa Anderson
1472,Female,Guyana,Hinduism,Libertarian,Bisexual,Ind.,Mary Gates
1473,Female,Macao,Christianity,Conservative,Homosexual,Mx.,Nathan Lynch
1474,Female,Burundi,Buddhism,Libertarian,Bisexual,Ms.,Darlene Ramos
1475,Female,Reunion,Buddhism,Conservative,Bisexual,Mrs.,Wyatt Nielsen
1476,Female,United States Minor Outlying Islands,Hinduism,Liberal,Bisexual,Mrs.,Isabella Williams
1477,Male,Bosnia and Herzegovina,Christianity,Libertarian,Bisexual,Mrs.,Crystal Gomez
1478,Male,Tunisia,Islam,Libertarian,Homosexual,Mrs.,Jennifer Long
1479,Female,Australia,Buddhism,Conservative,Heterosexual,Mr.,William Simpson
1480,Female,Guam,Christianity,Liberal,Homosexual,Mr.,Russell Wheeler
1481,Male,Isle of Man,Buddhism,Conservative,Heterosexual,Dr.,Erin Wells
1482,Female,Armenia,Hinduism,Liberal,Homosexual,Mr.,Matthew Petersen
1483,Male,Brunei Darussalam,Islam,Liberal,Homosexual,Mrs.,Robert Ruiz
1484,Female,Belize,Islam,Liberal,Bisexual,Mr.,Stacey Ruiz
1485,Male,Morocco,Islam,Conservative,Heterosexual,Mrs.,Joanne Brown
1486,Male,Saint Vincent and the Grenadines,Hinduism,Conservative,Homosexual,Mx.,Melissa Carson
1487,Female,Taiwan,Hinduism,Liberal,Heterosexual,Mx.,Jennifer Martin
1488,Female,Estonia,Buddhism,Libertarian,Heterosexual,Dr.,Susan Ewing
1489,Female,Benin,Buddhism,Libertarian,Homosexual,Mrs.,Frank Lloyd
1490,Male,Portugal,Buddhism,Libertarian,Homosexual,Mrs.,Peter Mueller
1491,Male,Pakistan,Buddhism,Conservative,Homosexual,Mx.,Paul Stevens
1492,Male,Malaysia,Buddhism,Liberal,Homosexual,Mx.,Gail Santos
1493,Male,Madagascar,Hinduism,Liberal,Homosexual,Ms.,Victoria Hines
1494,Female,Reunion,Islam,Libertarian,Heterosexual,Mx.,Cynthia Fuller
1495,Female,Serbia,Buddhism,Libertarian,Heterosexual,Miss,Jesus Reese
1496,Male,Ghana,Buddhism,Liberal,Bisexual,Mrs.,Sandra Nichols
1497,Female,Libyan Arab Jamahiriya,Islam,Libertarian,Heterosexual,Mx.,Angela Drake
1498,Female,Afghanistan,Islam,Conservative,Bisexual,Miss,Bradley Rodriguez
1499,Male,Niue,Hinduism,Libertarian,Bisexual,Mrs.,Debra Guerra
1500,Male,Isle of Man,Buddhism,Liberal,Bisexual,Dr.,Patricia Williams
1501,Male,Malta,Christianity,Conservative,Heterosexual,Mx.,Dr. Mary Doyle
1502,Female,Turkey,Islam,Conservative,Bisexual,Mrs.,Mrs. Michelle Reynolds
1503,Male,Netherlands,Islam,Liberal,Bisexual,Mrs.,Lisa Johnson
1504,Male,Kyrgyz Republic,Buddhism,Conservative,Bisexual,Miss,Michelle Smith
1505,Female,Sri Lanka,Christianity,Liberal,Homosexual,Mrs.,Philip Carter
1506,Male,Armenia,Islam,Liberal,Bisexual,Mrs.,Carolyn Short
1507,Female,Azerbaijan,Islam,Liberal,Bisexual,Mr.,Elizabeth Walker
1508,Female,Anguilla,Buddhism,Libertarian,Bisexual,Miss,Laura Wilson
1509,Male,Egypt,Buddhism,Libertarian,Heterosexual,Mx.,Jeanne Valencia
1510,Male,Greece,Buddhism,Conservative,Heterosexual,Ms.,Brenda Mcmillan
1511,Female,Japan,Islam,Libertarian,Bisexual,Ms.,Jessica Williams
1512,Female,Guinea-Bissau,Hinduism,Conservative,Homosexual,Mx.,Dale Duncan
1513,Male,Serbia,Christianity,Libertarian,Bisexual,Mr.,Sarah Carter
1514,Male,Vietnam,Christianity,Libertarian,Homosexual,Mrs.,Rachel Simpson
1515,Male,Cameroon,Hinduism,Libertarian,Bisexual,Miss,Zachary Gregory
1516,Male,Bermuda,Christianity,Liberal,Heterosexual,Mrs.,Mr. Leon Boyd
1517,Female,Vietnam,Hinduism,Conservative,Bisexual,Miss,Kimberly Golden
1518,Female,Zimbabwe,Islam,Libertarian,Homosexual,Mr.,Brandon Mcpherson
1519,Male,Portugal,Islam,Conservative,Heterosexual,Dr.,Samuel Hines
1520,Male,Saint Lucia,Buddhism,Liberal,Homosexual,Mx.,James Murphy
1521,Female,Cayman Islands,Buddhism,Libertarian,Heterosexual,Mr.,Ian Crane
1522,Male,Gibraltar,Buddhism,Conservative,Bisexual,Mrs.,Bruce Sanders
1523,Female,Lao People's Democratic Republic,Islam,Liberal,Bisexual,Mx.,Edward Miller
1524,Female,Luxembourg,Islam,Libertarian,Homosexual,Mr.,Mario Watson
1525,Male,Burkina Faso,Buddhism,Conservative,Homosexual,Dr.,Kelsey Martin
1526,Female,Canada,Islam,Conservative,Heterosexual,Mr.,Dr. Jack Maynard
1527,Male,Nepal,Islam,Conservative,Bisexual,Mrs.,Elizabeth Hernandez
1528,Female,Moldova,Hinduism,Libertarian,Homosexual,Dr.,Mark Hall
1529,Male,Greenland,Buddhism,Liberal,Bisexual,Mr.,Rebecca Atkins
1530,Female,Sao Tome and Principe,Hinduism,Conservative,Bisexual,Mx.,Jacqueline Freeman
1531,Male,Sweden,Buddhism,Liberal,Homosexual,Mr.,Leslie Pennington
1532,Male,Sweden,Hinduism,Liberal,Homosexual,Mx.,John Chambers
1533,Female,Equatorial Guinea,Hinduism,Libertarian,Bisexual,Ind.,Nathaniel Porter
1534,Female,Cocos (Keeling) Islands,Hinduism,Conservative,Heterosexual,Miss,Amber Leonard
1535,Female,Paraguay,Buddhism,Libertarian,Bisexual,Dr.,Randy Goodwin
1536,Male,Lithuania,Hinduism,Liberal,Heterosexual,Dr.,Shane Shah
1537,Female,Georgia,Buddhism,Libertarian,Bisexual,Mx.,Curtis Schneider
1538,Female,Germany,Islam,Conservative,Homosexual,Misc.,Lisa Guzman
1539,Male,Mongolia,Christianity,Liberal,Heterosexual,Mrs.,Lawrence Lawson
1540,Female,Ethiopia,Buddhism,Liberal,Bisexual,Mr.,Gerald Hughes
1541,Female,Kyrgyz Republic,Hinduism,Liberal,Homosexual,Mx.,Crystal Mora
1542,Male,Guam,Christianity,Libertarian,Bisexual,Mrs.,Michael Benton
1543,Female,Chad,Islam,Liberal,Homosexual,Mrs.,Jesse Evans
1544,Female,Bosnia and Herzegovina,Hinduism,Liberal,Heterosexual,Ms.,Jacob Velasquez
1545,Male,Sweden,Christianity,Liberal,Bisexual,Dr.,Joseph Kirk
1546,Male,Belarus,Islam,Libertarian,Heterosexual,Mx.,Darryl Peterson
1547,Female,Israel,Buddhism,Conservative,Homosexual,Mr.,Tiffany Aguilar
1548,Male,Kuwait,Islam,Libertarian,Homosexual,Mr.,Michael Obrien
1549,Male,Spain,Hinduism,Libertarian,Homosexual,Miss,Tonya Myers
1550,Female,Bouvet Island (Bouvetoya),Islam,Conservative,Bisexual,Mx.,Olivia Thompson
1551,Male,Mali,Buddhism,Libertarian,Heterosexual,Mr.,Dr. Nina Martin
1552,Male,Lao People's Democratic Republic,Christianity,Liberal,Homosexual,Mrs.,Anthony Hawkins
1553,Male,Bahrain,Hinduism,Liberal,Bisexual,Dr.,Michelle Barnett
1554,Male,Netherlands Antilles,Buddhism,Liberal,Homosexual,Mr.,Karen Weber
1555,Female,Samoa,Christianity,Liberal,Homosexual,Mx.,Jacob Lopez
1556,Female,Reunion,Islam,Conservative,Homosexual,Mrs.,Kaylee Morales
1557,Male,Togo,Christianity,Liberal,Bisexual,Mx.,Danielle Dickson
1558,Male,Jordan,Buddhism,Conservative,Bisexual,Dr.,Vanessa Morales
1559,Female,Comoros,Christianity,Conservative,Heterosexual,Mr.,Michelle Perez
1560,Male,Guernsey,Islam,Libertarian,Bisexual,Mx.,Julie Rosario
1561,Female,Gibraltar,Buddhism,Liberal,Bisexual,Misc.,Thomas Zimmerman
1562,Female,Japan,Buddhism,Liberal,Heterosexual,Mx.,Daniel Carey
1563,Female,Netherlands,Hinduism,Liberal,Bisexual,Mrs.,April Morgan
1564,Male,Cambodia,Islam,Conservative,Heterosexual,Mr.,Sandra Wong
1565,Male,Malta,Islam,Conservative,Bisexual,Mx.,Javier Powell
1566,Female,Ukraine,Islam,Libertarian,Bisexual,Miss,Kaitlyn Fisher
1567,Male,San Marino,Islam,Conservative,Heterosexual,Ind.,Audrey Mosley
1568,Male,Svalbard & Jan Mayen Islands,Hinduism,Libertarian,Homosexual,Mrs.,Grace Mejia
1569,Male,United Arab Emirates,Christianity,Liberal,Bisexual,Mr.,Elizabeth Patrick
1570,Female,Palau,Buddhism,Libertarian,Heterosexual,Mr.,Evan Blair
1571,Male,Liechtenstein,Islam,Conservative,Homosexual,Mr.,Elizabeth Coleman
1572,Female,Niger,Hinduism,Libertarian,Bisexual,Ms.,Linda Olson
1573,Male,Latvia,Christianity,Libertarian,Heterosexual,Mr.,Mark Evans
1574,Male,Serbia,Buddhism,Conservative,Homosexual,Mr.,Christopher Hill
1575,Male,Portugal,Islam,Libertarian,Bisexual,Mrs.,Clifford King
1576,Female,Antarctica (the territory South of 60 deg S),Islam,Libertarian,Heterosexual,Mr.,Roger Bowers
1577,Female,El Salvador,Islam,Liberal,Bisexual,Mr.,Thomas Simon
1578,Male,Ethiopia,Christianity,Libertarian,Homosexual,Dr.,Chad Ramsey
1579,Female,Pitcairn Islands,Buddhism,Liberal,Homosexual,Dr.,Chelsea Lewis
1580,Male,Myanmar,Buddhism,Liberal,Homosexual,Misc.,Jonathan Gaines
1581,Male,Mongolia,Christianity,Libertarian,Heterosexual,Dr.,Billy Gutierrez
1582,Female,Mauritania,Buddhism,Libertarian,Homosexual,Dr.,Austin Smith
1583,Male,Chad,Hinduism,Conservative,Bisexual,Dr.,Jorge Bryan
1584,Male,Netherlands,Buddhism,Liberal,Heterosexual,Mx.,Elizabeth Harris
1585,Male,Estonia,Islam,Liberal,Heterosexual,Mr.,Richard Miller
1586,Male,Suriname,Christianity,Liberal,Bisexual,Dr.,Sherri Clark
1587,Female,Germany,Hinduism,Liberal,Homosexual,Mr.,Mark Malone
1588,Male,Mongolia,Christianity,Conservative,Homosexual,Dr.,Tiffany Williams
1589,Male,Oman,Hinduism,Conservative,Bisexual,Mrs.,Beth Harrington
1590,Female,Mayotte,Buddhism,Liberal,Bisexual,Mrs.,Aaron Gibson
1591,Female,Netherlands Antilles,Christianity,Libertarian,Homosexual,Dr.,Brenda Barron
1592,Male,Azerbaijan,Hinduism,Libertarian,Bisexual,Mr.,Joe Allison Jr.
1593,Male,Hungary,Hinduism,Conservative,Homosexual,Dr.,Craig Warren
1594,Female,Kenya,Buddhism,Liberal,Homosexual,Mx.,Nicole Fisher
1595,Male,Bangladesh,Christianity,Liberal,Heterosexual,Mx.,Tommy Hicks Jr.
1596,Female,Germany,Hinduism,Conservative,Bisexual,Misc.,Tracy Campbell
1597,Female,Zambia,Buddhism,Liberal,Homosexual,Misc.,David Brown
1598,Male,Russian Federation,Buddhism,Libertarian,Homosexual,Mx.,Deborah Morrow
1599,Male,Myanmar,Islam,Libertarian,Bisexual,Ms.,Nicole Downs
1600,Male,Grenada,Islam,Conservative,Homosexual,Mrs.,Lawrence Tran
1601,Male,Bulgaria,Hinduism,Libertarian,Heterosexual,Dr.,Nathan Evans
1602,Male,Palau,Christianity,Conservative,Homosexual,Mrs.,Kristin Ochoa
1603,Male,Heard Island and McDonald Islands,Christianity,Conservative,Heterosexual,Mrs.,Rachel Smith
1604,Male,Suriname,Christianity,Libertarian,Bisexual,Mr.,Rebecca Simmons
1605,Female,Madagascar,Christianity,Conservative,Bisexual,Mrs.,Lori Wright
1606,Male,Estonia,Christianity,Conservative,Heterosexual,Mr.,Patricia Fox
1607,Female,Palestinian Territory,Hinduism,Conservative,Heterosexual,Mr.,Danny Underwood
1608,Male,Mauritius,Islam,Liberal,Bisexual,Misc.,Kevin Frederick
1609,Male,Thailand,Islam,Conservative,Bisexual,Mx.,Patty Sullivan
1610,Male,Botswana,Hinduism,Libertarian,Heterosexual,Miss,Jacob Thomas
1611,Female,Andorra,Islam,Liberal,Homosexual,Mr.,Ivan Martinez
1612,Female,Azerbaijan,Islam,Libertarian,Bisexual,Mx.,Charles Anderson
1613,Male,Reunion,Christianity,Liberal,Heterosexual,Misc.,Angela Lara
1614,Male,Maldives,Buddhism,Liberal,Bisexual,Mr.,Reginald Olson
1615,Female,Kiribati,Islam,Conservative,Bisexual,Dr.,George Pittman
1616,Female,Dominica,Hinduism,Conservative,Bisexual,Ms.,April Jones
1617,Male,Vietnam,Christianity,Conservative,Heterosexual,Mr.,Andrew Brown
1618,Female,United States Virgin Islands,Islam,Libertarian,Bisexual,Mx.,Brandon Bradshaw
1619,Female,Japan,Buddhism,Libertarian,Homosexual,Mr.,Joseph Ellis
1620,Male,Philippines,Buddhism,Conservative,Homosexual,Mrs.,Wendy Morris
1621,Female,Spain,Buddhism,Libertarian,Homosexual,Mr.,Maria Brooks
1622,Male,Belarus,Hinduism,Liberal,Bisexual,Mrs.,Diana Maddox
1623,Female,Panama,Christianity,Liberal,Heterosexual,Mrs.,Alison Ferguson
1624,Male,Jersey,Christianity,Conservative,Homosexual,Mrs.,Kevin Cooper
1625,Female,Timor-Leste,Islam,Libertarian,Heterosexual,Mx.,Shelly Bradford
1626,Male,Mali,Buddhism,Conservative,Bisexual,Mx.,Diana Brown
1627,Male,Marshall Islands,Islam,Conservative,Homosexual,Mr.,Benjamin Perez
1628,Female,Singapore,Buddhism,Liberal,Homosexual,Mr.,Alexis Allen
1629,Female,North Macedonia,Christianity,Liberal,Heterosexual,Mr.,Kari Adams
1630,Female,Faroe Islands,Hinduism,Libertarian,Heterosexual,Mr.,Teresa Roberts
1631,Female,Bahamas,Buddhism,Libertarian,Homosexual,Mrs.,Matthew Lewis
1632,Male,Belarus,Christianity,Liberal,Heterosexual,Miss,Jacqueline Logan
1633,Male,Bulgaria,Hinduism,Conservative,Homosexual,Mr.,Joshua Lee
1634,Female,Azerbaijan,Buddhism,Conservative,Heterosexual,Misc.,Elizabeth Thompson
1635,Male,Taiwan,Hinduism,Conservative,Bisexual,Miss,David Chavez
1636,Male,South Georgia and the South Sandwich Islands,Islam,Conservative,Homosexual,Mr.,Cassandra Ward
1637,Female,Panama,Islam,Liberal,Bisexual,Mr.,Charles Johnson
1638,Female,Czech Republic,Hinduism,Libertarian,Homosexual,Mx.,Ariana Owen
1639,Male,Pakistan,Christianity,Conservative,Heterosexual,Mr.,Karen Jennings
1640,Female,Liechtenstein,Islam,Conservative,Heterosexual,Mr.,Lauren Nolan
1641,Male,French Guiana,Christianity,Conservative,Bisexual,Mr.,Jamie Simpson
1642,Female,Tuvalu,Christianity,Conservative,Bisexual,Mr.,Diana Hernandez
1643,Female,Saint Barthelemy,Islam,Conservative,Homosexual,Mr.,Morgan Mcbride
1644,Male,Kenya,Hinduism,Conservative,Bisexual,Dr.,Jennifer Turner
1645,Male,Solomon Islands,Christianity,Libertarian,Homosexual,Mrs.,Anthony Farley
1646,Male,Lithuania,Christianity,Libertarian,Bisexual,Mx.,Kaitlin Woods
1647,Female,Nigeria,Christianity,Liberal,Homosexual,Misc.,Linda Rodriguez
1648,Female,Nicaragua,Christianity,Libertarian,Heterosexual,Mr.,Kristi Nelson
1649,Female,Bangladesh,Christianity,Liberal,Bisexual,Mrs.,Kari Bailey
1650,Female,Greenland,Hinduism,Conservative,Heterosexual,Mr.,Christopher Preston
1651,Female,Ireland,Christianity,Liberal,Homosexual,Mrs.,Marissa Pope
1652,Female,Portugal,Buddhism,Libertarian,Homosexual,Mrs.,Lawrence Jones
1653,Female,Niue,Islam,Liberal,Bisexual,Mrs.,Nicholas Campbell MD
1654,Female,Tuvalu,Islam,Liberal,Bisexual,Mr.,William Nash
1655,Male,Montserrat,Islam,Liberal,Homosexual,Mr.,Tara Martinez
1656,Male,Anguilla,Hinduism,Conservative,Homosexual,Dr.,Caleb Schneider
1657,Male,Micronesia,Islam,Liberal,Bisexual,Mrs.,Brittany Fields
1658,Male,Yemen,Buddhism,Libertarian,Homosexual,Mx.,David Valdez
1659,Female,Croatia,Hinduism,Conservative,Homosexual,Dr.,Paul Snyder
1660,Male,Somalia,Islam,Conservative,Homosexual,Mr.,David Murray
1661,Male,Denmark,Buddhism,Libertarian,Heterosexual,Mx.,Dana Bender
1662,Female,South Georgia and the South Sandwich Islands,Buddhism,Libertarian,Heterosexual,Mx.,Scott Hernandez
1663,Female,Niger,Christianity,Libertarian,Heterosexual,Mr.,Tracy Hernandez DDS
1664,Male,Azerbaijan,Islam,Libertarian,Homosexual,Mrs.,Courtney Harris
1665,Female,Burkina Faso,Christianity,Conservative,Homosexual,Dr.,Barbara Smith
1666,Male,Christmas Island,Buddhism,Liberal,Homosexual,Mr.,Erin Walker
1667,Male,Falkland Islands (Malvinas),Islam,Conservative,Heterosexual,Ind.,Mary Wall
1668,Male,French Southern Territories,Hinduism,Liberal,Bisexual,Mr.,Gregory Garcia
1669,Female,Papua New Guinea,Hinduism,Liberal,Heterosexual,Mr.,Michelle Washington
1670,Male,Netherlands Antilles,Christianity,Liberal,Homosexual,Dr.,Amber Johnson
1671,Female,Madagascar,Buddhism,Liberal,Bisexual,Dr.,James Rodriguez
1672,Male,Kyrgyz Republic,Christianity,Conservative,Heterosexual,Mr.,Angela Jones
1673,Male,Chad,Islam,Conservative,Bisexual,Mx.,Jonathan Thompson
1674,Male,Mayotte,Hinduism,Liberal,Homosexual,Mr.,Dr. Kelly Yu
1675,Male,Belize,Christianity,Conservative,Homosexual,Mr.,James Richardson
1676,Male,Gibraltar,Islam,Conservative,Heterosexual,Ind.,Denise Holt
1677,Female,Romania,Islam,Libertarian,Bisexual,Mrs.,Jessica Schmidt
1678,Male,Argentina,Buddhism,Conservative,Heterosexual,Mx.,Samuel Malone
1679,Male,Zambia,Christianity,Liberal,Homosexual,Mr.,Jacob Crawford
1680,Female,Yemen,Hinduism,Libertarian,Bisexual,Mx.,Robert Pineda
1681,Male,Russian Federation,Islam,Liberal,Heterosexual,Mrs.,Elaine Murray
1682,Female,Brunei Darussalam,Buddhism,Libertarian,Homosexual,Mrs.,Rebecca Johnson
1683,Male,Austria,Christianity,Conservative,Homosexual,Ms.,Amy Fields
1684,Female,Bangladesh,Christianity,Conservative,Bisexual,Dr.,Angelica Marshall
1685,Female,Oman,Christianity,Libertarian,Heterosexual,Mr.,Nicole Collins
1686,Male,Nepal,Buddhism,Liberal,Homosexual,Dr.,Dr. Brian Thompson
1687,Male,Saint Lucia,Buddhism,Liberal,Bisexual,Mr.,David Lynch
1688,Female,Mauritius,Islam,Liberal,Heterosexual,Mr.,Valerie Hahn
1689,Female,Liechtenstein,Christianity,Conservative,Bisexual,Mx.,Melissa Taylor
1690,Male,Tanzania,Islam,Liberal,Homosexual,Mrs.,Jennifer Cox
1691,Female,Greece,Christianity,Libertarian,Heterosexual,Misc.,Jeffrey Castaneda
1692,Female,Mali,Buddhism,Libertarian,Heterosexual,Ms.,Jesse Moore
1693,Male,Qatar,Buddhism,Libertarian,Homosexual,Mx.,Christina Bernard
1694,Male,Canada,Islam,Libertarian,Bisexual,Ms.,Vanessa Peters
1695,Male,Kyrgyz Republic,Islam,Libertarian,Bisexual,Mx.,Michele Lynch
1696,Female,Uzbekistan,Buddhism,Libertarian,Bisexual,Misc.,Jacob Carrillo DDS
1697,Male,Western Sahara,Hinduism,Libertarian,Bisexual,Mr.,Lori Wolf
1698,Female,Morocco,Islam,Conservative,Homosexual,Misc.,Jeffrey Casey
1699,Male,Peru,Hinduism,Liberal,Bisexual,Mr.,Misty Porter
1700,Male,Falkland Islands (Malvinas),Christianity,Libertarian,Bisexual,Mr.,Adam Taylor
1701,Female,Norway,Hinduism,Liberal,Homosexual,Mrs.,Darren Hall
1702,Female,Christmas Island,Islam,Conservative,Homosexual,Mx.,Pamela Arnold
1703,Female,Nepal,Hinduism,Libertarian,Bisexual,Mr.,Shannon Duran
1704,Male,Canada,Christianity,Liberal,Bisexual,Mx.,Benjamin Grant
1705,Female,Antigua and Barbuda,Hinduism,Conservative,Homosexual,Mrs.,Amanda Hart MD
1706,Male,Pakistan,Christianity,Libertarian,Heterosexual,Mr.,Willie Roach
1707,Female,Uganda,Islam,Liberal,Heterosexual,Dr.,Mary Harrison
1708,Male,French Guiana,Buddhism,Conservative,Bisexual,Mx.,Micheal Sawyer
1709,Female,Sao Tome and Principe,Islam,Conservative,Homosexual,Misc.,Melody Clayton
1710,Male,Bolivia,Buddhism,Liberal,Heterosexual,Ms.,Danielle Jones
1711,Male,Yemen,Christianity,Liberal,Homosexual,Mrs.,Michael Davis DDS
1712,Male,Georgia,Islam,Liberal,Homosexual,Ind.,Jennifer Velasquez
1713,Female,Cyprus,Hinduism,Conservative,Bisexual,Mr.,William King
1714,Male,Libyan Arab Jamahiriya,Christianity,Conservative,Heterosexual,Mr.,Jeffrey Russo
1715,Female,Bouvet Island (Bouvetoya),Hinduism,Libertarian,Heterosexual,Mrs.,Ms. Jillian Wells
1716,Female,Samoa,Islam,Libertarian,Bisexual,Ind.,Kelly Sosa
1717,Male,Antarctica (the territory South of 60 deg S),Islam,Libertarian,Homosexual,Mr.,Gregg Lee
1718,Female,Heard Island and McDonald Islands,Buddhism,Libertarian,Homosexual,Ms.,Heather Vance
1719,Female,Egypt,Islam,Conservative,Bisexual,Mrs.,Charles Salinas
1720,Female,Mayotte,Buddhism,Liberal,Heterosexual,Misc.,Robert Vasquez
1721,Female,Antarctica (the territory South of 60 deg S),Islam,Conservative,Homosexual,Misc.,Margaret Kidd
1722,Male,Latvia,Islam,Liberal,Heterosexual,Mr.,Curtis Gibson
1723,Female,Lebanon,Hinduism,Liberal,Bisexual,Mrs.,Derek Wilkerson
1724,Male,Ecuador,Islam,Libertarian,Homosexual,Dr.,Angel Griffin
1725,Female,Panama,Christianity,Liberal,Heterosexual,Dr.,Teresa Fields
1726,Male,Bahamas,Buddhism,Libertarian,Bisexual,Mx.,Cheryl Manning
1727,Female,Egypt,Hinduism,Liberal,Heterosexual,Mrs.,Gerald Hood
1728,Male,Falkland Islands (Malvinas),Hinduism,Liberal,Homosexual,Mx.,Eric Martin
1729,Female,Sri Lanka,Islam,Liberal,Homosexual,Mr.,Brittany Bates
1730,Male,Faroe Islands,Islam,Liberal,Heterosexual,Mrs.,Kevin Moore
1731,Female,Nicaragua,Islam,Conservative,Bisexual,Misc.,Melissa Hammond
1732,Female,Albania,Hinduism,Libertarian,Homosexual,Ind.,Ryan Green
1733,Female,Estonia,Christianity,Conservative,Heterosexual,Mr.,Michael Day
1734,Male,Norfolk Island,Christianity,Libertarian,Heterosexual,Mr.,Nicole Miller
1735,Male,Haiti,Hinduism,Conservative,Heterosexual,Mr.,Matthew Wilson
1736,Female,Ethiopia,Hinduism,Libertarian,Bisexual,Mr.,Todd Harrison
1737,Male,Albania,Christianity,Libertarian,Bisexual,Dr.,Robert Fox
1738,Male,Malta,Hinduism,Conservative,Bisexual,Mx.,Richard Schwartz
1739,Male,Brunei Darussalam,Buddhism,Conservative,Bisexual,Mx.,Cheryl Bird
1740,Female,Montserrat,Hinduism,Libertarian,Homosexual,Mr.,Juan Wade
1741,Female,Benin,Buddhism,Libertarian,Bisexual,Mr.,Amanda Duffy
1742,Female,Somalia,Buddhism,Liberal,Homosexual,Mrs.,Lauren Lozano
1743,Male,Saint Martin,Hinduism,Conservative,Bisexual,Mx.,Cynthia Foley
1744,Female,Thailand,Islam,Libertarian,Heterosexual,Dr.,Aaron Miller
1745,Female,Bermuda,Hinduism,Liberal,Bisexual,Mx.,Andrew Allen
1746,Female,Latvia,Hinduism,Libertarian,Homosexual,Miss,Heather Booth
1747,Male,Tanzania,Christianity,Libertarian,Bisexual,Miss,Stacey Cline
1748,Female,Tonga,Buddhism,Libertarian,Bisexual,Mr.,Melissa Morgan
1749,Male,Cape Verde,Buddhism,Libertarian,Heterosexual,Mr.,Tony Cardenas
1750,Male,San Marino,Hinduism,Libertarian,Heterosexual,Dr.,Jason Francis
1751,Female,San Marino,Hinduism,Libertarian,Heterosexual,Mr.,Penny Walker
1752,Female,Maldives,Christianity,Conservative,Heterosexual,Ind.,Ian Frazier
1753,Male,Austria,Islam,Conservative,Bisexual,Misc.,John Leach
